Column1;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72;Column73;Column74;Column75;Column76;Column77;Column78;Column79;Column80;Column81;Column82;Column83;Column84;Column85;Column86;Column87;Column88;Column89;Column90;Column91;Column92;Column93;Column94;Column95;Column96;Column97;Column98;Column99;Column100;Column101;Column119;Column120;Column121;Column126;Column128
39;9;3;59;2;98;2;1;44;44;26;22;4;83;51;8;27;63;28;12;32;49;39;37;29;33;69;65;1;1;18;28;39;13;7;55;37;39;51;33;25;31;32;57;88;89;91;85;59;62;0;5;0;21;22;2;28;2;2;1;2;97;2;2;23;64;66;39;86;3;26;5;2;88;83;22;37;73;6;21;19;19;22;35;32;31;31;2;41;36;0;0;3;7;55;53;67;9;7;5;0;6
9;9;3;33;2;97;5;3;25;3;19;76;4;1;53;43;2;78;77;12;93;58;59;57;36;13;56;59;1;6;32;33;45;17;45;25;48;2;6;21;37;27;25;36;78;8;86;78;57;67;0;6;2;4;4;8;11;3;3;5;7;69;15;1;1;36;4;15;82;2;4;5;2;91;77;2;32;4;3;3;5;48;49;28;53;58;51;55;48;4;1;0;36;69;88;95;88;3;17;21;0;9
49;9;0;25;3;82;21;18;37;6;4;42;2;1;12;55;1;26;46;46;37;15;17;16;42;11;27;28;1;45;22;47;13;51;55;38;25;64;2;1;48;83;95;42;34;43;31;34;4;5;1;28;1;21;41;56;56;12;2;25;23;77;14;3;21;27;28;32;21;28;83;0;3;53;23;23;33;46;42;13;9;6;5;18;17;16;17;36;47;28;0;3;23;64;35;71;62;1;19;28;0;25
34;9;3;46;16;8;4;14;44;49;32;44;4;1;32;52;1;37;56;38;63;34;29;31;22;15;15;25;3;3;38;52;17;4;49;6;32;54;28;55;42;55;57;51;45;43;36;51;38;52;3;52;1;19;27;26;29;4;6;5;5;84;1;28;26;5;52;46;57;11;52;5;3;82;56;45;56;38;31;56;13;13;14;22;34;36;35;55;41;51;3;0;9;73;69;82;78;12;5;9;0;39
6;9;2;42;37;35;5;51;34;53;33;4;21;1;39;56;2;5;36;44;31;39;5;68;32;24;41;31;17;39;39;38;59;39;51;23;68;24;65;48;67;6;57;56;49;48;58;44;4;34;13;57;24;48;54;59;63;93;92;9;89;38;62;59;44;42;44;44;32;6;78;0;15;8;33;26;31;31;14;22;61;77;96;54;55;67;54;69;7;24;13;3;82;35;44;7;56;6;48;31;1;53
37;9;1;37;59;51;6;1;43;49;34;44;11;1;22;57;16;32;52;34;3;25;28;35;21;2;17;3;8;33;44;55;28;31;57;79;23;74;3;63;41;63;66;4;4;4;42;3;64;73;8;5;1;18;38;51;53;2;4;4;4;95;5;17;16;38;38;41;43;11;55;5;1;75;44;28;34;54;43;14;11;12;14;14;19;22;24;38;48;5;6;0;4;73;52;68;7;12;13;15;0;52
47;9;3;72;5;95;6;1;58;43;26;13;4;1;59;88;43;56;18;5;31;52;37;37;27;19;3;38;0;5;6;13;37;8;78;28;39;23;5;17;24;26;23;64;9;88;97;82;6;67;0;2;0;19;14;3;38;2;1;3;3;95;3;11;15;77;73;73;93;3;0;5;2;86;93;2;32;79;2;24;22;19;18;41;42;53;51;35;46;22;0;0;4;58;48;72;57;4;16;0;0;8
34;9;0;57;36;64;7;1;44;49;32;4;2;1;36;58;17;46;52;48;83;36;3;34;24;14;22;2;1;36;32;47;27;44;46;35;44;52;29;48;51;61;57;57;41;36;44;24;4;52;1;61;0;13;25;28;32;4;6;6;7;9;8;41;41;59;57;6;62;22;37;5;1;85;63;92;47;21;28;12;21;2;2;47;42;45;46;1;51;61;3;0;11;59;61;72;67;1;31;16;0;6
9;9;4;54;2;96;8;4;33;4;25;38;6;1;63;71;28;69;43;12;51;61;52;5;62;2;44;59;1;5;23;28;38;24;64;62;32;3;51;25;38;24;25;54;86;85;88;85;43;54;1;7;2;22;26;31;3;12;12;13;12;8;9;19;2;56;6;36;81;4;32;5;3;86;77;41;42;6;4;6;56;55;51;47;52;68;57;53;55;36;0;0;22;7;72;8;78;9;1;6;0;2
6;9;7;69;2;79;62;17;44;42;26;13;8;1;93;83;35;64;15;8;32;85;71;72;53;25;43;78;1;3;6;9;6;11;81;44;36;16;71;26;32;35;32;66;89;89;91;75;53;56;0;5;4;21;27;37;42;18;2;25;26;74;12;29;33;75;74;64;85;14;17;5;3;9;84;7;18;85;1;6;83;9;94;99;93;1;9;55;85;26;0;0;36;51;36;63;73;5;25;2;0;6
53;10;12;32;4;8;61;4;34;47;29;33;14;1;53;72;27;71;3;12;43;59;64;66;37;29;37;56;4;13;6;7;75;13;69;38;37;15;68;45;44;58;54;36;72;76;76;68;36;48;1;9;8;58;53;57;58;54;43;42;4;78;18;17;15;35;45;25;54;11;46;5;9;84;49;3;8;67;5;1;47;5;57;54;51;59;52;54;33;18;1;3;39;33;41;56;42;7;27;38;63;9
12;10;0;24;7;93;5;4;28;44;32;74;2;1;22;37;2;45;71;24;79;22;26;26;17;16;12;3;1;26;27;44;17;37;36;16;33;23;35;63;35;67;68;2;5;55;7;72;61;63;0;15;0;36;36;35;34;14;12;1;9;89;8;8;7;27;23;36;53;8;67;0;3;57;56;4;11;71;27;37;14;12;11;36;32;31;34;52;4;22;0;0;16;18;5;6;43;1;29;3;0;19
25;10;1;47;3;95;4;2;4;46;32;49;0;0;37;52;23;41;56;27;63;36;34;33;31;7;24;27;1;17;13;21;35;38;46;18;47;22;43;34;46;42;4;46;72;76;84;64;56;54;0;13;0;13;18;2;21;3;3;3;3;92;7;19;18;46;43;5;56;4;4;5;16;0;58;6;33;48;6;19;39;38;38;47;52;59;52;57;62;64;0;0;8;68;51;46;56;12;3;8;0;16
48;10;1;28;1;92;12;15;16;24;9;49;2;1;56;61;36;81;44;1;46;58;66;65;34;29;84;45;0;7;9;1;8;11;69;17;64;7;86;49;28;66;61;31;7;73;84;8;69;68;0;3;0;2;9;21;36;1;3;6;9;83;8;11;1;32;29;38;7;6;31;5;2;81;72;1;4;29;5;14;24;25;27;52;49;55;6;13;28;28;0;0;15;61;63;81;84;1;32;6;0;14
6;10;5;4;4;84;24;16;89;1;1;24;6;1;12;57;41;39;25;46;28;21;18;19;21;13;12;26;11;86;17;23;51;61;36;16;61;23;41;37;1;57;49;37;36;45;52;34;49;52;2;29;2;58;62;64;68;28;26;24;23;83;12;24;15;33;36;38;12;22;65;0;4;82;15;9;27;67;19;13;24;24;23;3;34;4;33;1;59;22;4;13;2;66;6;13;75;6;15;7;0;19
39;10;1;35;1;99;2;1;4;45;28;49;0;0;17;39;25;4;57;46;62;19;21;2;2;15;16;24;2;41;38;53;15;64;31;92;26;8;23;63;28;62;65;42;56;61;65;66;58;46;1;23;0;0;38;51;43;0;2;2;2;97;3;16;15;38;38;38;57;8;45;5;1;79;57;24;56;27;77;2;5;4;5;9;11;1;14;44;11;31;0;0;2;86;65;85;86;2;18;0;0;7
45;10;8;32;69;45;5;2;47;57;44;52;9;1;2;49;17;39;56;4;32;25;33;46;18;1;19;34;9;47;38;47;47;34;49;4;57;44;48;67;6;63;68;4;24;25;29;21;58;61;9;74;1;56;53;57;57;8;7;6;6;95;3;23;17;26;29;29;33;13;65;0;12;64;34;55;37;4;54;42;11;13;17;8;19;25;22;34;35;35;7;0;5;65;46;62;5;7;19;13;1;72
42;10;0;55;3;95;8;3;34;41;2;27;2;87;44;77;42;63;33;27;44;41;34;33;21;45;23;23;1;19;27;36;32;9;74;73;34;56;42;3;22;32;32;51;76;77;79;73;46;5;1;26;0;19;46;42;41;3;6;5;4;93;2;15;17;58;57;53;78;4;28;5;0;92;78;12;36;81;12;21;21;2;2;2;28;32;32;49;47;11;0;0;6;85;49;75;77;5;6;2;0;7
39;10;2;28;1;91;2;1;4;39;26;69;0;0;7;2;8;34;79;96;6;11;18;17;23;8;74;35;6;75;58;63;17;79;4;26;59;4;38;66;3;69;72;38;37;41;32;45;2;0;1;24;0;7;22;18;3;0;1;1;1;98;3;18;15;28;26;35;45;6;55;0;6;58;47;3;7;0;81;3;2;2;3;5;1;11;9;69;18;43;0;0;2;8;55;81;79;3;18;0;0;27
33;10;0;36;1;98;5;1;28;4;21;47;0;0;4;6;1;6;49;11;48;42;46;44;22;25;18;61;1;12;22;22;52;35;6;35;68;28;63;43;3;47;47;4;71;75;82;48;63;76;0;6;0;18;27;22;19;3;4;3;2;94;2;1;1;37;46;22;68;5;58;0;2;73;62;4;38;52;14;6;39;38;39;48;51;59;51;57;72;68;0;0;7;29;47;5;27;5;5;2;0;3
19;10;3;31;2;96;3;5;42;43;29;54;0;0;21;44;48;54;66;3;48;26;24;23;16;0;7;34;2;25;26;34;25;21;51;44;53;53;33;41;33;43;44;37;64;69;68;7;84;83;1;16;0;36;26;22;22;3;2;1;1;95;3;7;7;3;37;19;64;4;54;5;3;81;59;15;44;27;26;6;6;5;6;14;17;18;16;42;17;39;2;0;3;8;61;72;8;7;9;6;0;45
53;10;3;37;4;83;46;5;37;55;35;29;5;1;31;71;11;46;33;3;37;32;3;29;55;21;25;41;2;24;13;22;29;25;66;35;36;37;32;7;48;79;78;44;54;6;66;44;41;53;1;2;2;55;57;59;67;41;38;35;36;81;18;23;19;4;48;37;39;22;62;0;3;84;37;8;7;65;16;3;29;29;27;46;42;45;42;6;41;19;0;0;31;47;28;32;51;2;34;36;0;15
25;10;1;68;1;99;2;1;44;46;29;21;1;43;58;78;21;5;36;24;41;55;39;37;49;76;34;29;0;9;8;2;34;46;71;25;38;25;41;25;39;3;29;72;87;88;94;69;57;58;0;6;0;7;1;8;9;1;2;1;1;94;1;35;37;73;76;26;94;5;23;5;1;84;9;28;62;58;4;1;42;4;39;1;39;64;37;49;63;49;0;0;7;91;81;81;92;6;5;1;0;13
29;10;5;32;94;22;13;2;37;47;31;43;6;1;34;58;18;56;45;27;4;37;42;61;3;18;19;46;5;33;18;27;67;4;57;29;9;25;74;46;56;64;59;43;38;38;66;35;67;78;5;63;2;53;52;57;53;23;2;2;17;88;5;24;19;34;46;23;56;9;57;0;6;75;5;42;42;19;1;49;12;15;24;35;34;36;37;51;32;26;1;0;18;6;65;54;66;1;57;27;0;26
48;10;0;46;4;92;3;7;42;42;26;4;0;0;24;57;1;4;44;22;67;24;22;22;14;8;1;25;1;36;29;4;2;52;46;63;4;69;34;48;19;42;46;45;73;68;63;7;61;63;0;16;0;0;0;7;6;0;0;1;1;94;0;19;21;49;46;56;7;15;37;5;2;6;72;21;81;58;45;22;6;6;7;11;15;19;19;43;2;35;0;0;5;55;6;68;67;3;9;0;0;6
34;10;5;77;58;35;24;36;1;1;1;28;7;1;27;57;24;36;44;49;32;28;21;25;25;21;22;27;7;58;55;6;37;59;41;35;65;43;35;36;1;34;36;58;14;13;25;0;65;64;6;1;5;58;66;72;76;68;68;68;65;52;45;59;48;51;48;56;1;48;74;0;4;76;14;57;38;21;54;97;29;3;29;47;54;66;55;7;88;1;6;4;5;49;32;3;52;1;67;69;5;62
18;10;4;34;12;9;1;1;38;45;29;54;6;1;2;46;15;43;58;43;58;2;23;22;18;16;3;24;5;4;47;55;19;44;42;49;42;57;33;71;34;75;77;37;41;42;49;35;56;58;2;24;0;19;41;49;45;1;2;3;2;97;2;14;13;35;38;35;51;9;6;0;5;78;5;1;44;33;5;13;7;6;7;12;18;22;19;44;19;35;1;0;2;62;58;68;7;4;23;7;0;53
34;10;2;35;6;85;3;17;27;48;26;56;4;1;36;57;18;51;57;17;45;4;36;34;47;0;35;36;1;15;59;59;23;45;51;53;15;47;32;43;46;44;45;46;64;65;71;56;27;32;1;16;3;26;4;48;53;36;49;53;54;47;3;24;21;38;51;35;32;2;75;0;3;8;29;21;49;33;13;4;48;45;41;58;59;62;58;59;73;1;0;0;59;6;72;78;76;0;83;34;0;9
48;10;2;6;15;45;2;82;49;53;34;3;0;0;23;6;66;33;38;31;24;24;17;25;16;48;18;22;4;57;81;73;13;38;56;34;41;53;18;56;37;56;58;71;57;54;62;57;69;66;1;17;1;3;35;42;58;2;21;23;28;32;5;54;53;65;6;71;41;63;59;0;3;66;45;4;79;69;77;38;8;8;8;19;2;21;23;4;28;53;0;0;28;8;53;76;85;3;15;0;0;49
29;10;1;65;15;84;12;2;1;1;1;25;0;0;13;65;83;53;33;27;38;22;15;15;13;8;36;18;3;69;24;26;57;53;3;16;82;23;46;18;1;21;2;31;6;64;72;56;43;54;0;21;0;89;87;8;74;2;17;14;12;92;2;9;7;27;37;25;3;7;65;0;2;66;28;8;32;58;3;9;1;11;11;16;21;22;2;86;29;11;0;0;9;63;9;0;51;2;15;1;0;9
36;10;3;59;68;25;3;43;53;59;42;33;4;1;18;39;6;23;47;64;41;18;16;22;22;7;23;23;6;7;64;75;17;81;37;54;51;68;25;64;69;64;67;72;11;14;0;23;34;36;8;1;2;67;69;75;74;57;52;51;46;57;36;69;58;59;54;64;14;44;64;0;5;59;18;1;63;0;1;49;23;23;22;38;4;44;42;89;74;97;9;2;36;67;5;74;73;1;58;22;0;64
9;10;1;54;1;96;12;3;3;29;19;42;3;1;1;72;42;92;38;6;47;1;1;1;36;43;8;1;0;3;6;8;98;15;54;3;35;6;86;14;29;2;18;5;94;95;95;84;0;0;0;3;1;42;39;42;44;32;26;26;25;84;7;17;19;58;57;46;87;2;1;1;1;87;86;12;45;23;1;19;1;1;1;91;1;1;1;34;5;26;1;0;32;27;75;69;46;4;12;1;0;1
37;10;7;29;66;47;3;1;55;58;49;53;9;1;15;44;22;33;56;51;45;2;24;32;17;14;44;24;11;59;33;46;32;38;41;31;42;42;37;58;62;7;68;34;19;22;25;23;56;59;8;69;1;27;29;35;37;3;3;3;3;95;3;18;14;27;29;3;33;11;6;0;15;54;34;2;43;48;39;1;9;11;14;17;22;24;25;59;46;53;5;2;5;65;44;53;61;8;16;18;46;5
9;10;0;57;2;97;3;1;36;4;24;3;2;79;65;76;48;73;37;14;5;58;49;47;66;24;61;6;0;4;13;25;4;12;74;41;49;26;51;23;33;21;22;56;88;89;1;81;52;47;0;4;0;5;4;3;5;1;1;0;1;9;4;2;23;63;63;38;91;4;28;5;0;92;88;12;61;52;2;28;5;47;45;55;64;79;71;62;52;51;0;0;9;82;88;9;83;7;4;1;0;2
6;10;5;52;2;66;19;48;4;48;28;34;0;0;33;57;55;41;39;5;4;34;3;33;21;22;23;33;3;24;37;41;26;51;55;24;49;45;33;56;35;64;63;54;58;59;63;62;61;68;2;21;3;31;36;41;44;23;24;24;24;62;35;34;32;54;54;55;46;45;52;5;3;85;48;15;28;69;24;21;31;31;31;38;38;41;36;48;49;18;3;1;31;61;41;61;74;2;36;3;0;24
53;10;1;33;7;84;32;5;28;5;28;47;3;1;34;69;0;54;35;23;54;36;4;4;3;21;23;43;1;18;13;22;31;23;54;52;19;39;35;76;48;73;78;28;41;49;45;3;42;67;1;34;1;31;37;45;45;13;13;15;14;87;8;16;13;27;33;27;35;19;69;0;2;81;34;4;1;75;14;23;25;25;25;44;4;44;39;4;34;11;0;0;17;45;25;59;55;1;42;26;0;23
6;10;2;26;18;48;1;12;18;3;18;75;4;1;46;38;28;75;6;26;88;5;57;63;41;17;42;54;1;12;12;16;76;18;44;18;9;13;85;45;45;55;53;26;62;65;8;54;63;65;1;15;3;36;39;49;53;5;47;54;54;56;28;13;11;28;3;29;56;16;55;0;2;87;55;6;39;31;5;9;66;68;69;67;63;79;62;59;44;15;4;3;59;42;66;49;69;1;53;1;0;38
28;10;6;59;1;8;2;1;55;51;33;38;0;0;11;39;19;17;55;91;3;14;13;31;14;4;27;18;13;85;64;68;24;87;28;45;46;56;34;63;54;63;66;74;19;12;19;18;65;64;12;1;0;46;57;63;54;2;2;2;2;97;1;64;59;63;58;69;46;45;49;5;6;72;49;93;46;54;66;48;5;5;6;5;11;14;17;84;44;68;0;0;1;9;68;85;82;7;14;1;0;23
29;10;0;34;14;88;3;1;43;45;3;63;0;0;15;33;72;45;69;31;33;19;18;18;16;25;14;22;2;48;51;55;21;56;34;36;51;54;32;52;28;49;52;4;56;57;53;59;78;72;1;2;0;29;42;34;29;1;2;1;1;98;3;17;15;33;34;32;6;8;62;0;3;56;59;5;68;31;63;33;1;2;4;5;8;7;11;43;25;46;0;0;2;79;53;63;68;3;11;3;0;41
25;10;2;32;1;98;5;1;23;3;17;47;3;1;69;6;32;75;42;11;46;75;88;85;74;0;27;78;1;7;4;4;88;16;66;28;6;7;83;34;36;4;39;35;82;86;88;66;38;48;0;2;1;23;19;24;31;8;6;7;8;92;1;6;7;35;43;17;73;1;36;5;3;78;67;6;55;6;3;13;68;69;78;62;69;89;7;4;47;53;1;0;15;67;8;8;74;1;37;38;0;5
29;10;21;33;5;94;5;2;59;64;57;48;22;1;16;5;33;46;53;34;41;2;23;22;19;18;25;29;21;47;3;39;32;34;44;31;51;42;34;61;5;6;63;33;57;6;63;58;56;57;3;13;1;5;53;54;55;5;5;5;4;96;4;13;11;28;3;29;45;1;59;0;27;67;45;16;31;56;37;18;8;8;9;18;19;2;18;49;2;22;19;1;4;66;38;5;59;2;17;5;0;18
34;10;0;45;1;96;9;5;3;41;23;45;2;1;61;73;21;67;47;16;57;59;49;47;32;0;62;59;0;4;24;34;37;18;66;54;3;4;48;31;37;37;36;51;78;8;9;75;45;49;0;7;1;26;24;22;28;14;12;1;11;8;9;22;22;5;57;25;77;4;42;5;0;91;71;6;65;38;1;0;5;46;4;68;7;8;73;66;67;65;0;0;23;72;77;79;87;1;3;18;0;2
1;10;5;35;6;93;7;1;33;46;26;31;6;1;55;78;28;72;29;4;4;58;58;57;41;5;36;83;1;7;3;7;75;9;7;16;55;7;78;31;27;44;4;38;82;86;89;79;59;56;0;4;1;18;29;34;4;3;4;5;5;94;4;8;9;38;52;21;6;3;4;5;5;78;52;4;19;77;2;4;26;26;26;38;35;37;37;1;18;18;0;0;7;58;4;45;5;7;14;0;0;9
6;10;16;48;4;67;1;11;53;59;44;15;17;1;74;81;17;66;13;1;15;75;69;76;39;28;38;62;6;16;4;5;87;16;73;38;55;8;83;37;54;55;49;49;75;8;85;65;4;44;1;8;16;37;45;55;6;58;62;69;69;56;22;18;17;51;53;47;55;22;53;5;1;83;55;1;14;85;1;9;76;81;83;1;96;1;91;66;79;31;1;0;66;35;26;4;45;12;22;3;0;5
49;10;2;87;9;79;25;15;7;69;51;15;3;1;25;75;44;39;21;29;57;22;12;12;15;3;15;24;3;46;12;21;18;4;48;4;15;53;28;42;51;48;46;85;7;71;71;62;45;46;1;21;1;6;57;59;69;19;16;15;16;82;1;71;72;81;84;76;44;3;42;5;2;8;44;11;35;69;31;11;13;1;8;22;24;28;23;26;51;25;0;0;13;48;36;26;12;2;24;4;0;7
48;10;0;61;5;6;7;63;52;51;3;33;0;0;24;6;62;3;44;29;42;23;18;21;28;2;17;2;1;42;63;68;14;45;39;22;34;64;31;36;22;4;39;68;77;73;74;74;31;2;0;9;1;18;2;31;52;16;15;22;33;45;44;48;49;66;63;66;69;44;42;5;2;55;7;14;77;52;66;7;4;3;4;13;15;17;15;18;18;21;0;0;37;68;51;74;86;1;19;0;0;7
12;10;1;34;43;64;2;7;53;52;46;8;0;0;14;16;39;46;86;29;76;17;19;22;15;1;15;26;3;54;3;47;29;48;15;25;67;47;45;61;53;61;64;34;23;24;27;28;68;57;2;51;0;34;34;33;36;1;9;8;8;9;9;29;21;24;23;29;4;16;72;0;5;44;42;9;51;58;67;36;8;7;8;22;26;28;25;6;48;24;1;0;12;31;35;48;51;3;14;2;0;81
34;10;0;64;2;89;38;4;39;39;29;46;2;1;81;74;2;87;51;11;62;74;6;59;61;64;41;63;0;2;21;25;56;13;63;41;4;18;61;13;42;13;13;62;92;94;94;91;13;29;0;1;1;13;21;26;31;11;15;17;19;73;1;24;28;7;68;56;93;3;9;5;0;94;92;58;88;42;3;0;64;63;61;77;86;1;98;16;39;35;0;0;34;69;88;76;82;3;9;6;0;4
38;10;0;5;0;98;1;1;49;54;31;15;2;1;3;81;58;42;26;17;16;29;21;2;2;15;2;43;1;19;25;23;23;22;86;24;34;42;25;38;38;47;44;6;73;8;88;7;94;1;0;1;0;0;0;0;8;0;0;0;0;95;2;15;16;55;73;27;66;1;44;5;1;9;57;11;29;71;12;9;13;11;1;2;22;2;18;32;46;36;0;0;2;67;54;7;71;2;14;0;0;2
25;10;0;47;3;96;7;2;41;5;32;38;2;73;51;7;2;52;45;18;5;49;42;41;19;5;33;23;1;12;22;29;39;38;6;59;43;32;5;31;42;33;33;47;81;8;85;79;48;64;0;15;0;27;28;29;32;9;9;8;8;9;3;17;17;48;57;28;69;4;41;5;1;83;63;0;49;5;4;8;41;38;37;37;45;52;46;26;53;51;0;0;14;82;71;79;78;6;5;2;0;15
34;10;21;73;7;1;9;76;52;6;41;29;22;1;25;58;14;23;42;64;29;24;18;23;26;15;25;3;23;49;78;8;12;76;46;69;29;87;15;54;71;61;6;84;24;21;38;23;51;49;34;1;24;39;5;58;64;69;77;81;82;13;93;82;76;76;84;74;15;66;73;0;12;83;16;44;47;19;68;67;3;34;32;34;39;45;41;61;64;1;15;22;75;45;59;8;7;2;1;59;1;65
13;10;1;45;1;1;2;1;44;47;31;51;3;1;1;41;15;2;67;79;58;11;13;25;16;29;2;49;4;7;52;66;15;63;3;29;25;44;21;87;47;88;92;51;5;3;0;17;62;57;3;81;0;17;12;1;17;1;1;1;1;96;1;41;35;45;4;52;33;29;53;5;4;55;37;53;59;38;74;22;5;5;5;2;11;14;15;68;37;58;0;0;3;85;55;73;8;5;8;1;0;86
40;10;1;41;1;8;2;2;42;42;27;51;0;0;2;39;26;36;59;27;41;23;23;24;14;14;0;3;2;31;38;51;18;34;4;41;37;54;31;55;21;56;58;42;63;62;67;69;44;43;1;16;0;11;8;54;51;1;0;3;2;97;2;17;17;43;4;49;65;11;46;5;3;64;67;4;72;5;48;2;6;6;8;13;15;15;17;52;47;39;0;0;2;73;6;69;83;5;8;0;0;12
40;10;7;35;31;62;14;9;38;49;3;37;69;99;23;57;41;4;4;31;44;26;29;33;21;16;25;26;63;42;24;37;34;45;52;25;39;37;4;76;37;75;78;44;51;51;54;52;56;56;34;36;13;35;42;5;63;1;11;12;14;88;9;24;21;37;39;36;51;19;57;0;1;32;51;84;64;58;46;4;7;9;1;18;2;22;21;42;41;33;59;54;12;63;46;65;7;1;6;5;36;57
9;10;6;35;16;8;13;11;29;48;29;52;8;1;41;59;15;53;54;26;61;43;39;4;33;24;28;41;2;13;34;45;2;31;6;46;19;41;31;56;51;54;56;38;54;56;57;51;69;69;3;26;4;21;31;35;36;16;21;21;2;69;13;14;13;36;43;3;54;9;57;0;5;84;51;16;29;4;12;22;4;36;33;41;47;52;47;44;49;46;12;0;32;61;66;83;76;5;23;33;65;16
18;10;8;33;28;77;2;1;47;51;38;53;9;1;19;4;22;39;6;42;73;22;24;24;26;11;2;22;9;47;34;5;18;53;39;63;36;65;23;73;38;7;74;37;39;41;44;34;56;62;5;38;0;31;4;4;4;2;2;2;2;97;2;18;16;32;32;35;56;9;62;0;11;69;56;49;72;31;5;28;4;3;4;13;16;17;18;49;6;29;1;0;2;77;59;79;76;11;13;4;0;18
28;10;5;4;56;54;5;3;42;5;33;47;6;1;16;41;15;31;53;44;59;17;21;27;17;32;15;25;7;54;3;43;28;5;34;23;49;43;41;85;43;76;83;44;35;35;46;36;52;5;4;45;1;22;27;4;43;3;3;5;5;94;3;25;22;37;37;4;46;18;55;0;13;43;47;25;44;54;51;17;8;8;9;16;19;2;19;47;47;32;4;0;6;61;52;66;53;6;15;1;0;16
13;10;1;41;1;19;1;1;43;42;25;54;0;0;14;42;12;24;64;73;44;17;21;39;16;55;25;22;4;69;55;61;29;41;37;47;71;55;4;63;38;71;72;49;24;22;11;14;52;52;3;58;0;0;13;19;35;0;1;1;2;96;2;29;26;44;41;49;49;24;46;5;4;61;52;12;67;52;68;26;5;5;8;8;13;15;17;53;48;61;0;0;2;79;5;72;68;4;1;0;0;24
22;10;7;5;35;69;9;5;47;57;37;27;8;1;24;64;24;36;34;27;62;23;21;25;14;22;15;27;7;42;19;31;24;46;54;21;42;31;35;55;35;61;61;51;57;55;51;54;53;56;4;38;1;14;21;27;3;2;3;4;4;93;2;2;21;5;48;53;46;2;47;5;15;46;48;1;53;6;34;33;1;1;1;17;21;25;23;51;38;26;1;0;7;49;43;42;44;11;12;2;52;44
34;10;5;58;4;82;56;5;39;44;28;27;7;1;78;78;15;74;33;11;44;74;66;66;58;35;43;78;1;4;14;18;67;2;68;38;54;2;72;16;38;21;19;58;92;91;94;8;39;5;0;5;4;28;34;42;44;27;29;32;32;69;13;21;23;64;66;37;87;7;32;5;2;9;84;8;46;6;1;24;47;49;5;77;68;84;67;47;53;56;0;0;41;45;72;66;57;6;16;56;23;6
34;10;2;53;2;82;7;3;37;49;3;4;4;96;44;67;13;43;47;2;61;43;33;32;35;16;33;52;1;12;27;46;19;29;56;39;29;48;27;45;44;38;42;57;69;67;84;67;32;36;1;17;0;15;22;2;21;2;3;3;3;93;3;31;31;55;6;33;8;8;36;5;2;88;75;31;24;54;6;13;21;19;17;42;38;43;43;44;46;54;0;0;7;49;76;69;75;5;11;18;0;16
48;10;1;54;3;87;9;23;42;44;26;23;3;1;51;84;4;51;25;7;24;5;42;42;38;29;45;41;1;11;18;24;35;14;73;4;36;23;48;43;25;46;47;51;75;77;86;66;51;62;0;12;0;4;39;37;52;1;8;7;9;82;1;17;19;58;63;45;68;18;29;5;1;89;65;19;66;77;14;31;16;15;15;32;3;33;34;3;42;17;0;0;1;71;51;49;81;6;8;4;0;8
34;10;43;62;1;0;7;48;54;62;42;28;44;1;17;39;1;14;43;1;27;18;14;2;23;14;27;28;64;7;76;87;12;1;28;47;38;79;16;64;84;68;69;78;0;0;5;0;36;29;97;1;34;4;51;56;62;52;58;58;59;36;71;75;64;63;86;6;2;63;79;0;58;56;2;84;54;21;9;1;22;25;27;23;32;38;31;52;65;71;1;1;55;49;63;83;74;7;97;1;0;1
48;10;0;43;1;97;6;6;39;42;26;36;2;1;4;56;3;57;46;15;42;4;34;33;4;15;41;44;1;19;16;25;28;35;45;59;47;39;4;45;22;38;42;44;79;82;91;77;37;44;0;4;0;0;22;18;15;0;2;2;1;9;4;15;16;47;47;45;73;13;41;5;1;78;73;15;72;52;2;0;7;8;1;21;2;19;24;27;8;17;0;0;5;75;73;88;91;2;12;2;0;14
51;10;5;42;1;0;4;2;36;49;34;49;6;1;16;45;18;19;6;6;76;2;18;33;23;12;29;29;7;54;6;67;2;55;33;34;58;61;23;79;66;73;79;47;6;3;1;24;58;66;9;1;0;29;36;3;31;4;4;3;3;94;4;34;28;38;39;41;38;2;58;0;8;63;39;83;59;48;85;36;8;8;8;1;17;2;21;57;46;36;1;2;5;77;57;65;74;6;14;2;0;55
28;10;1;44;12;87;15;3;45;43;25;33;2;1;32;57;26;44;42;21;76;34;3;3;29;6;1;44;1;26;17;27;41;43;49;45;48;25;46;52;27;52;54;51;69;68;78;52;56;59;0;6;0;3;5;32;48;1;1;6;9;91;7;21;21;47;53;37;64;1;31;5;2;71;6;14;32;69;22;25;11;11;12;23;24;25;24;28;32;36;0;0;1;43;53;55;47;2;13;0;0;13
